active,amount,branch_id,created_at,currency_name,description,end_date,id,id_currency,index,judul_ba,kode_kepil,loa_description,location_name,name_branch,start_date,status,timezones,total,total_page,uper_multiplication,url_file
1,1350000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa => 250",2030-12-31 23:59,2439,2,91,,PNK01,LOA >= 250,DERMAGA BERLIAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1150000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa 150 > 250",2030-12-31 23:59,2444,2,92,,PNK01,LOA 150 > 250,DERMAGA BERLIAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1150000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa 150 > 250",2030-12-31 23:59,1723,2,93,,PNK01,LOA 150 > 250,BERLIAN BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,675000,17,2024-01-16 11:52,Rupiah,"Rp. di dermaga, loa => 250",2030-12-31 23:59,1745,1,94,,PNK01,LOA >= 250,BERLIAN BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1350000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa => 250",2030-12-31 23:59,1768,2,95,,PNK01,LOA >= 250,BERLIAN BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1150000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa 150 > 250",2030-12-31 23:59,1724,2,96,,PNK01,LOA 150 > 250,BERLIAN TIMUR / BEACHING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,675000,17,2024-01-16 11:52,Rupiah,"Rp. di dermaga, loa => 250",2030-12-31 23:59,1746,1,97,,PNK01,LOA >= 250,BERLIAN TIMUR / BEACHING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1350000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa => 250",2030-12-31 23:59,1769,2,98,,PNK01,LOA >= 250,BERLIAN TIMUR / BEACHING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1150000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa 150 > 250",2030-12-31 23:59,1725,2,99,,PNK01,LOA 150 > 250,KADE INTAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,675000,17,2024-01-16 11:52,Rupiah,"Rp. di dermaga, loa => 250",2030-12-31 23:59,1747,1,100,,PNK01,LOA >= 250,KADE INTAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1350000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa => 250",2030-12-31 23:59,1770,2,101,,PNK01,LOA >= 250,KADE INTAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1150000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa 150 > 250",2030-12-31 23:59,1726,2,102,,PNK01,LOA 150 > 250,NILAM TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,675000,17,2024-01-16 11:52,Rupiah,"Rp. di dermaga, loa => 250",2030-12-31 23:59,1748,1,103,,PNK01,LOA >= 250,NILAM TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1350000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa => 250",2030-12-31 23:59,1771,2,104,,PNK01,LOA >= 250,NILAM TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1150000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa 150 > 250",2030-12-31 23:59,1727,2,105,,PNK01,LOA 150 > 250,PINDA ASEN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,675000,17,2024-01-16 11:52,Rupiah,"Rp. di dermaga, loa => 250",2030-12-31 23:59,1749,1,106,,PNK01,LOA >= 250,PINDA ASEN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1350000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa => 250",2030-12-31 23:59,1772,2,107,,PNK01,LOA >= 250,PINDA ASEN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1150000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa 150 > 250",2030-12-31 23:59,1728,2,108,,PNK01,LOA 150 > 250,TAMBATAN KALIMAS,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,675000,17,2024-01-16 11:52,Rupiah,"Rp. di dermaga, loa => 250",2030-12-31 23:59,1750,1,109,,PNK01,LOA >= 250,TAMBATAN KALIMAS,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1350000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa => 250",2030-12-31 23:59,1773,2,110,,PNK01,LOA >= 250,TAMBATAN KALIMAS,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1150000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa 150 > 250",2030-12-31 23:59,1729,2,111,,PNK01,LOA 150 > 250,ICT NUSANTARA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,675000,17,2024-01-16 11:52,Rupiah,"Rp. di dermaga, loa => 250",2030-12-31 23:59,1751,1,112,,PNK01,LOA >= 250,ICT NUSANTARA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1350000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa => 250",2030-12-31 23:59,1774,2,113,,PNK01,LOA >= 250,ICT NUSANTARA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1150000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa 150 > 250",2030-12-31 23:59,1730,2,114,,PNK01,LOA 150 > 250,KALI PERAK/NILAM BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,675000,17,2024-01-16 11:52,Rupiah,"Rp. di dermaga, loa => 250",2030-12-31 23:59,1752,1,115,,PNK01,LOA >= 250,KALI PERAK/NILAM BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1350000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa => 250",2030-12-31 23:59,1775,2,116,,PNK01,LOA >= 250,KALI PERAK/NILAM BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,675000,17,2024-01-16 11:52,Rupiah,"Rp. di dermaga, loa => 250",2030-12-31 23:59,1737,1,117,,PNK01,LOA >= 250,LAMONG OCEAN GOING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,1350000,17,2024-01-16 11:52,Dollar,"US$. di dermaga, loa => 250",2030-12-31 23:59,1760,2,118,,PNK01,LOA >= 250,LAMONG OCEAN GOING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1692,1,119,,PNK01,LOA 150 > 250,LAMONG OCEAN GOING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1707,1,120,,PNK01,LOA 150 > 250,KALI PERAK/NILAM BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1694,1,121,,PNK01,LOA 150 > 250,BERLIAN UTARA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1695,1,122,,PNK01,LOA 150 > 250,JAMRUD UTARA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1696,1,123,,PNK01,LOA 150 > 250,JAMRUD SELATAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1697,1,124,,PNK01,LOA 150 > 250,JAMRUD BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1698,1,125,,PNK01,LOA 150 > 250,KADE PERAK,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1699,1,126,,PNK01,LOA 150 > 250,TPS/ICT OCEAN GOING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1708,1,127,,PNK01,LOA 150 > 250,MIRAH SELATAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1709,1,128,,PNK01,LOA 150 > 250,LAMONG CURAH KERING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1710,1,129,,PNK01,LOA 150 > 250,KALIMAS-DERMAGA KM,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1711,1,130,,PNK01,LOA 150 > 250,KALIMAS-DERMAGA KLM,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1712,1,131,,PNK01,LOA 150 > 250,NILAM UTARA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1713,1,132,,PNK01,LOA 150 > 250,KADE BENOA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1714,1,133,,PNK01,LOA 150 > 250,MIRAH TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,2443,1,134,,PNK01,LOA 150 > 250,DERMAGA BERLIAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1700,1,135,,PNK01,LOA 150 > 250,BERLIAN BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1701,1,136,,PNK01,LOA 150 > 250,BERLIAN TIMUR / BEACHING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1702,1,137,,PNK01,LOA 150 > 250,KADE INTAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1703,1,138,,PNK01,LOA 150 > 250,NILAM TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1704,1,139,,PNK01,LOA 150 > 250,PINDA ASEN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1705,1,140,,PNK01,LOA 150 > 250,TAMBATAN KALIMAS,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1706,1,141,,PNK01,LOA 150 > 250,ICT NUSANTARA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,575000,17,2024-01-16 11:49,Rupiah,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,1693,1,142,,PNK01,LOA 150 > 250,TELUK LAMONG - PETIKEMAS DOMESTIK,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,2445,1,143,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,DERMAGA BERLIAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787050550
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,1685,2,144,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,KALI PERAK/NILAM BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787610499
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,1663,1,145,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,MIRAH SELATAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735788028315
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,1686,2,146,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,MIRAH SELATAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787879641
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,1664,1,147,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,LAMONG CURAH KERING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787863276
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,1687,2,148,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,LAMONG CURAH KERING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787847725
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,1665,1,149,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,KALIMAS-DERMAGA KM,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786387983
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,1688,2,150,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,KALIMAS-DERMAGA KM,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786252086
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,1666,1,151,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,KALIMAS-DERMAGA KLM,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787832946
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,1689,2,152,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,KALIMAS-DERMAGA KLM,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787812108
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,1667,1,153,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,NILAM UTARA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786820661
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,1690,2,154,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,NILAM UTARA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786784036
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,1691,2,155,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,KADE BENOA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786838267
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,1668,1,156,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,KADE BENOA,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786856039
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,1669,1,157,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,MIRAH TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787797851
1,950000,17,2024-01-16 11:28,Dollar,"Rp. di dermaga, loa 70 > 150",2030-12-31 23:59,2088,2,158,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA 70 > 150,MIRAH TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787774924
1,800000,17,2024-01-16 11:28,Dollar,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,2087,2,159,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,MIRAH TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787758775
1,1150000,17,2024-01-16 11:28,Dollar,"Rp. di dermaga, loa 150 > 250",2030-12-31 23:59,2089,2,160,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA 150 > 250,MIRAH TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787731403
1,1350000,17,2024-01-16 11:28,Dollar,"Rp. di dermaga, loa => 250",2030-12-31 23:59,2090,2,161,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA >= 250,MIRAH TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787716364
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,2442,2,162,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,DERMAGA BERLIAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735787034625
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,1678,2,163,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,BERLIAN BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786618440
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,1655,1,164,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,BERLIAN BARAT,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786642181
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,1679,2,165,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,BERLIAN TIMUR / BEACHING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786579141
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,1656,1,166,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,BERLIAN TIMUR / BEACHING,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786595856
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,1657,1,167,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,KADE INTAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786560933
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,1680,2,168,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,KADE INTAN,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786543246
1,400000,17,2024-01-16 11:28,Rupiah,"Rp. di dermaga, loa <= 70",2030-12-31 23:59,1658,1,169,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,NILAM TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786500898
1,950000,17,2024-01-16 11:28,Dollar,"US$. di dermaga, loa <= 70",2030-12-31 23:59,1681,2,170,BA MOORING UNMOORING TANJUNG PERAK,PNK01,LOA <= 70,NILAM TIMUR,REGIONAL 3 TANJUNG PERAK,2024-01-01 00:00,TARIF AKTIF,Asia/Jakarta,438,1,110,BA Mooring Unmooring dengan DPC INSA.pdf.1735786411561
